speaker_id,line_num,sent_num,token_num,pos_tuple,pos,token_str,term_str,term_id,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,polarity
202,22,5,30,"('sharing', 'VBG')",VBG,sharing,sharing,1177,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,31,"('their', 'PRP$')",PRP$,their,their,1336,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,32,"('experiences', 'NNS')",NNS,experiences,experiences,442,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,33,"('or', 'CC')",CC,or,or,911,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,34,"('sharing', 'VBG')",VBG,sharing,sharing,1177,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,35,"('their', 'PRP$')",PRP$,their,their,1336,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,37,"('um', 'RB')",RB,um,um,1418,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,39,"('their', 'PRP$')",PRP$,their,their,1336,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,40,"('work', 'NN')",NN,work,work,1521,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,41,"('with', 'IN')",IN,with,with,1512,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,42,"('you', 'PRP')",PRP,you,you,1545,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,43,"('and', 'CC')",CC,and,and,62,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,44,"('making', 'VBG')",VBG,making,making,775,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,45,"('sure', 'JJ')",JJ,sure,sure,1292,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,46,"('that', 'IN')",IN,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,47,"('we', 'PRP')",PRP,we,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,48,"(""'re"", 'VBP')",VBP,'re,re,1041,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,49,"('not', 'RB')",RB,not,not,878,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,51,"('um', 'JJ')",JJ,um,um,1418,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,53,"('talking', 'VBG')",VBG,talking,talking,1307,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,54,"('over', 'IN')",IN,over,over,927,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,55,"('the', 'DT')",DT,the,the,1335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,56,"('teacher', 'NN')",NN,teacher,teacher,1313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
202,22,5,57,"('as', 'IN')",IN,as,as,91,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,58,"('your', 'PRP$')",PRP$,your,your,1547,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,5,59,"('Mina', 'NNP')",NNP,Mina,mina,807,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,6,0,"('What', 'WP')",WP,What,what,1492,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,6,1,"('were', 'VBD')",VBD,were,were,1491,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,6,2,"('some', 'DT')",DT,some,some,1221,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,6,3,"('of', 'IN')",IN,of,of,887,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,6,4,"('my', 'PRP$')",PRP$,my,my,844,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,6,5,"('classroom', 'NN')",NN,classroom,classroom,235,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,22,6,6,"('rules', 'NNS')",NNS,rules,rules,1127,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,0,0,"('Talking', 'VBG')",VBG,Talking,talking,1307,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,0,1,"('to', 'TO')",TO,to,to,1371,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,0,2,"('her', 'PRP$')",PRP$,her,her,591,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,1,0,"('I', 'PRP')",PRP,I,i,621,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,1,1,"('know', 'VBP')",VBP,know,know,709,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,0,"('So', 'IN')",IN,So,so,1215,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,1,"('that', 'DT')",DT,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,2,"(""'s"", 'VBZ')",VBZ,'s,s,1132,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,3,"('gon', 'JJR')",JJR,gon,gon,540,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,4,"('na', 'TO')",TO,na,na,846,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,5,"('be', 'VB')",VB,be,be,124,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,6,"('one', 'CD')",CD,one,one,897,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,7,"('of', 'IN')",IN,of,of,887,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,8,"('the', 'DT')",DT,the,the,1335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,10,"('as', 'RB')",RB,as,as,91,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,11,"('well', 'RB')",RB,well,well,1489,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,12,"('too', 'RB')",RB,too,too,1379,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,14,"('is', 'VBZ')",VBZ,is,is,673,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,15,"('making', 'VBG')",VBG,making,making,775,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,16,"('sure', 'JJ')",JJ,sure,sure,1292,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,17,"('that', 'IN')",IN,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,18,"('we', 'PRP')",PRP,we,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,19,"(""'re"", 'VBP')",VBP,'re,re,1041,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,20,"('listening', 'VBG')",VBG,listening,listening,748,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,21,"('to', 'TO')",TO,to,to,1371,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,22,"('the', 'DT')",DT,the,the,1335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,23,"('teacher', 'NN')",NN,teacher,teacher,1313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
202,24,2,25,"('um', 'JJ')",JJ,um,um,1418,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,27,"('eyes', 'NNS')",NNS,eyes,eyes,446,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,28,"('are', 'VBP')",VBP,are,are,86,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,29,"('on', 'IN')",IN,on,on,895,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,30,"('the', 'DT')",DT,the,the,1335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,2,31,"('teacher', 'NN')",NN,teacher,teacher,1313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
202,24,3,0,"('That', 'DT')",DT,That,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,3,1,"(""'s"", 'VBZ')",VBZ,'s,s,1132,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,3,2,"('part', 'NN')",NN,part,part,936,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,3,3,"('of', 'IN')",IN,of,of,887,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,3,4,"('our', 'PRP$')",PRP$,our,our,920,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,3,5,"('respect', 'NN')",NN,respect,respect,1091,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
202,24,4,0,"('Um', 'NNP')",NNP,Um,um,1418,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,2,"('respecting', 'VBG')",VBG,respecting,respecting,1095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
202,24,4,3,"('the', 'DT')",DT,the,the,1335,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,4,"('teacher', 'NN')",NN,teacher,teacher,1313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
202,24,4,5,"('and', 'CC')",CC,and,and,62,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,6,"('making', 'VBG')",VBG,making,making,775,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,7,"('sure', 'JJ')",JJ,sure,sure,1292,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,8,"('that', 'IN')",IN,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,9,"('we', 'PRP')",PRP,we,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,10,"(""'re"", 'VBP')",VBP,'re,re,1041,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,11,"('listening', 'VBG')",VBG,listening,listening,748,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,12,"('when', 'WRB')",WRB,when,when,1494,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,14,"('um', 'RB')",RB,um,um,1418,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,16,"('others', 'NNS')",NNS,others,others,919,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,17,"('are', 'VBP')",VBP,are,are,86,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,4,18,"('talking', 'VBG')",VBG,talking,talking,1307,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,0,"('So', 'IN')",IN,So,so,1215,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,1,"('that', 'DT')",DT,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,2,"(""'s"", 'VBZ')",VBZ,'s,s,1132,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,3,"('not', 'RB')",RB,not,not,878,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,4,"('even', 'RB')",RB,even,even,417,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,5,"('just', 'RB')",RB,just,just,695,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,6,"('me', 'PRP')",PRP,me,me,789,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,7,"('as', 'IN')",IN,as,as,91,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,8,"('a', 'DT')",DT,a,a,3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,9,"('teacher', 'NN')",NN,teacher,teacher,1313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
202,24,5,11,"('but', 'CC')",CC,but,but,186,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,24,5,12,"('also', 'RB')",RB,also,also,53,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,0,0,"('Carlos', 'NNP')",NNP,Carlos,carlos,203,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,0,"('We', 'PRP')",PRP,We,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,1,"('can', 'MD')",MD,can,can,195,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,3,"('we', 'PRP')",PRP,we,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,4,"('can', 'MD')",MD,can,can,195,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,5,"('do', 'VB')",VB,do,do,356,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,6,"('that', 'DT')",DT,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,7,"('later', 'NN')",NN,later,later,719,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,8,"('for', 'IN')",IN,for,for,497,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,9,"('sure', 'JJ')",JJ,sure,sure,1292,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,11,"('but', 'CC')",CC,but,but,186,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,12,"('right', 'RB')",RB,right,right,1113,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,13,"('now', 'RB')",RB,now,now,884,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,14,"('we', 'PRP')",PRP,we,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,15,"(""'re"", 'VBP')",VBP,'re,re,1041,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,16,"('going', 'VBG')",VBG,going,going,539,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,17,"('over', 'RP')",RP,over,over,927,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,18,"('just', 'RB')",RB,just,just,695,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,19,"('some', 'DT')",DT,some,some,1221,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,20,"('classroom', 'NN')",NN,classroom,classroom,235,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,26,1,21,"('expectations', 'NNS')",NNS,expectations,expectations,438,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,0,0,"('We', 'PRP')",PRP,We,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,0,1,"('can', 'MD')",MD,can,can,195,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,0,2,"('do', 'VB')",VB,do,do,356,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,0,3,"('that', 'DT')",DT,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,0,4,"('later', 'NN')",NN,later,later,719,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,1,0,"('Carlos', 'NNP')",NNP,Carlos,carlos,203,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,1,1,"('does', 'VBZ')",VBZ,does,does,358,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,1,3,"('does', 'VBZ')",VBZ,does,does,358,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,1,4,"('that', 'IN')",IN,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,1,5,"('work', 'NN')",NN,work,work,1521,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,1,6,"('for', 'IN')",IN,for,for,497,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,1,7,"('you', 'PRP')",PRP,you,you,1545,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,2,0,"('Okay', 'NNP')",NNP,Okay,okay,894,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,3,0,"('We', 'PRP')",PRP,We,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,3,1,"(""'ll"", 'MD')",MD,'ll,ll,750,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,3,2,"('do', 'VB')",VB,do,do,356,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,3,3,"('it', 'PRP')",PRP,it,it,677,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,3,4,"('after', 'IN')",IN,after,after,30,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,3,5,"('this', 'DT')",DT,this,this,1348,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,4,0,"('Okay', 'NNP')",NNP,Okay,okay,894,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,5,0,"('Okay', 'NNP')",NNP,Okay,okay,894,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,0,"('So', 'IN')",IN,So,so,1215,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,1,"('we', 'PRP')",PRP,we,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,2,"('had', 'VBD')",VBD,had,had,561,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,3,"('respecting', 'VBG')",VBG,respecting,respecting,1095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
202,28,6,4,"('others', 'NNS')",NNS,others,others,919,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,6,"('listening', 'VBG')",VBG,listening,listening,748,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,7,"('to', 'TO')",TO,to,to,1371,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,8,"('others', 'NNS')",NNS,others,others,919,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,10,"('and', 'CC')",CC,and,and,62,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,11,"('then', 'RB')",RB,then,then,1339,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,13,"('um', 'JJ')",JJ,um,um,1418,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,15,"('making', 'VBG')",VBG,making,making,775,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,16,"('sure', 'JJ')",JJ,sure,sure,1292,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,17,"('that', 'IN')",IN,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,18,"('we', 'PRP')",PRP,we,we,1479,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,19,"(""'re"", 'VBP')",VBP,'re,re,1041,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,20,"('coming', 'VBG')",VBG,coming,coming,253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,28,6,21,"('to', 'TO')",TO,to,to,1371,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,22,"('class', 'NN')",NN,class,class,231,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,6,23,"('prepared', 'VBN')",VBN,prepared,prepared,993,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
202,28,7,0,"('Um', 'NNP')",NNP,Um,um,1418,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,2,"('does', 'VBZ')",VBZ,does,does,358,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,3,"('anybody', 'NN')",NN,anybody,anybody,73,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,4,"('have', 'VB')",VB,have,have,577,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,5,"('any', 'DT')",DT,any,any,72,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,6,"('other', 'JJ')",JJ,other,other,918,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,7,"('classroom', 'NN')",NN,classroom,classroom,235,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,8,"('expectations', 'NNS')",NNS,expectations,expectations,438,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,9,"('that', 'IN')",IN,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,10,"('they', 'PRP')",PRP,they,they,1342,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,11,"(""'d"", 'MD')",MD,'d,d,310,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,12,"('like', 'VB')",VB,like,like,740,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,13,"('to', 'TO')",TO,to,to,1371,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,14,"('add', 'VB')",VB,add,add,21,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,15,"('to', 'TO')",TO,to,to,1371,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,16,"('that', 'DT')",DT,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,7,17,"('list', 'NN')",NN,list,list,743,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,8,0,"('Yes', 'UH')",UH,Yes,yes,1543,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,9,0,"('Mina', 'NNP')",NNP,Mina,mina,807,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,9,2,"('thank', 'NN')",NN,thank,thank,1331,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,9,3,"('you', 'PRP')",PRP,you,you,1545,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,9,4,"('for', 'IN')",IN,for,for,497,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,9,5,"('raising', 'VBG')",VBG,raising,raising,1039,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,9,6,"('your', 'PRP$')",PRP$,your,your,1547,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,9,7,"('hand', 'NN')",NN,hand,hand,564,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,10,0,"('Be', 'NNP')",NNP,Be,be,124,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,10,1,"('kind', 'NN')",NN,kind,kind,703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
202,28,11,0,"('Is', 'VBZ')",VBZ,Is,is,673,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,11,1,"('that', 'IN')",IN,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,11,2,"('what', 'WP')",WP,what,what,1492,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,11,3,"('you', 'PRP')",PRP,you,you,1545,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,11,4,"(""'re"", 'VBP')",VBP,'re,re,1041,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,11,5,"('saying', 'VBG')",VBG,saying,saying,1143,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,12,0,"('Yeah', 'UH')",UH,Yeah,yeah,1538,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,13,0,"('I', 'PRP')",PRP,I,i,621,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,13,1,"('really', 'RB')",RB,really,really,1048,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,13,2,"('do', 'VBP')",VBP,do,do,356,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,13,3,"('like', 'IN')",IN,like,like,740,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,13,4,"('that', 'DT')",DT,that,that,1333,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,13,5,"('one', 'CD')",CD,one,one,897,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
202,28,13,6,"('as', 'RB')",RB,as,as,91,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
